   1.4200000e+02   3.1057464e-08   1.4200000e+02   2.8452781e-08   1.4200000e+02   2.7169905e-08   1.4200000e+02   5.3103365e-06
   1.4300000e+02   3.1078391e-08   1.4300000e+02   2.8553744e-08   1.4300000e+02   2.7101640e-08   1.4300000e+02   5.3103418e-06
   1.4400000e+02   3.1016672e-08   1.4400000e+02   2.8532945e-08   1.4400000e+02   2.7139997e-08   1.4400000e+02   5.3103409e-06
   1.4500000e+02   3.1026701e-08   1.4500000e+02   2.8523377e-08   1.4500000e+02   2.7183683e-08   1.4500000e+02   5.3104289e-06
   1.4600000e+02   3.1053913e-08   1.4600000e+02   2.8469065e-08   1.4600000e+02   2.7124470e-08   1.4600000e+02   5.3103020e-06
   1.4700000e+02   3.1041646e-08   1.4700000e+02   2.8532769e-08   1.4700000e+02   2.7086013e-08   1.4700000e+02   5.3103002e-06
   1.4800000e+02   3.1105582e-08   1.4800000e+02   2.8521670e-08   1.4800000e+02   2.7162377e-08   1.4800000e+02   5.3104343e-06
   1.4900000e+02   3.1142060e-08   1.4900000e+02   2.8494000e-08   1.4900000e+02   2.7110902e-08   1.4900000e+02   5.3103103e-06
   1.5000000e+02   3.1096704e-08   1.5000000e+02   2.8490469e-08   1.5000000e+02   2.7106873e-08   1.5000000e+02   5.3103400e-06
   1.5100000e+02   3.0998050e-08   1.5100000e+02   2.8588735e-08   1.5100000e+02   2.7157888e-08   1.5100000e+02   5.3103247e-06
   1.5200000e+02   3.1082074e-08   1.5200000e+02   2.8564845e-08   1.5200000e+02   2.7061773e-08   1.5200000e+02   5.3103073e-06
   1.5300000e+02   3.1061337e-08   1.5300000e+02   2.8480192e-08   1.5300000e+02   2.7205262e-08   1.5300000e+02   5.3104328e-06
   1.5400000e+02   3.1169892e-08   1.5400000e+02   2.8533353e-08   1.5400000e+02   2.7121498e-08   1.5400000e+02   5.3103710e-06
   1.5500000e+02   3.1019667e-08   1.5500000e+02   2.8486067e-08   1.5500000e+02   2.7083626e-08   1.5500000e+02   5.3102882e-06
   1.5600000e+02   3.1050822e-08   1.5600000e+02   2.8466797e-08   1.5600000e+02   2.7127363e-08   1.5600000e+02   5.3102986e-06
   1.5700000e+02   3.1121800e-08   1.5700000e+02   2.8536821e-08   1.5700000e+02   2.7119189e-08   1.5700000e+02   5.3102993e-06
   1.5800000e+02   3.1067415e-08   1.5800000e+02   2.8394556e-08   1.5800000e+02   2.7127536e-08   1.5800000e+02   5.3103781e-06
   1.5900000e+02   3.1065570e-08   1.5900000e+02   2.8509991e-08   1.5900000e+02   2.7110246e-08   1.5900000e+02   5.3103087e-06
   1.6000000e+02   3.1035563e-08   1.6000000e+02   2.8522564e-08   1.6000000e+02   2.7123066e-08   1.6000000e+02   5.3103239e-06
